"week_end","pruid","prename","vaccine_group","product_name","numtotal_totaldoses_admin","numtotal_dose1_admin","numtotal_dose2_admin","numtotal_dose3_admin","numtotal_dose4_admin","numtotal_dose5._admin","numtotal_dosenotreported_admin","log_total_doses"
"2022-02-27",10,"Newfoundland and Labrador","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",28642,27810,827,5,0,0,0,10.2626294510386
"2022-02-27",10,"Newfoundland and Labrador","Other vaccines","Janssen Jcovden",207,182,10,15,0,0,0,5.33271879326537
"2022-02-27",10,"Newfoundland and Labrador","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",685226,330509,261803,92505,409,0,0,13.4375039898377
"2022-02-27",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",47333,28966,18365,2,0,0,0,10.764963005637
"2022-02-27",10,"Newfoundland and Labrador","Total","Total",1250645,490805,473188,285057,1595,0,0,14.0391699761963
"2022-02-27",10,"Newfoundland and Labrador","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",10,"Newfoundland and Labrador","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-02-27",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax",98891,29838,35760,33293,0,0,0,11.5017735124588
"2022-02-27",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",11,"Prince Edward Island","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5951,5307,644,0,0,0,0,8.69131455164485
"2022-02-27",11,"Prince Edward Island","Other vaccines","Janssen Jcovden",93,93,0,0,0,0,0,4.53259949315326
"2022-02-27",11,"Prince Edward Island","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",241870,101579,97288,43003,0,0,0,12.3961556707179
"2022-02-27",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",12830,8341,4489,0,0,0,0,9.45954145760968
"2022-02-27",11,"Prince Edward Island","Total","Total",359635,145158,138181,76296,0,0,0,12.7928449072104
"2022-02-27",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-02-27",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",681635,162834,307970,210831,0,0,0,13.4322496029441
"2022-02-27",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",61657,60287,1367,3,0,0,0,11.029342046348
"2022-02-27",12,"Nova Scotia","Other vaccines","Janssen Jcovden",573,558,14,1,0,0,0,6.35088571671474
"2022-02-27",12,"Nova Scotia","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1420897,625341,508380,287176,0,0,0,14.1667989202861
"2022-02-27",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",71047,46802,24238,7,0,0,0,11.1710969088477
"2022-02-27",12,"Nova Scotia","Total","Total",2240765,896522,842652,501591,0,0,0,14.6223278833844
"2022-02-27",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",12,"Nova Scotia","Unknown","Unknown",4956,700,683,3573,0,0,0,8.50835424274903
"2022-02-27",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",24,"Quebec","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",8753207,2118459,3630925,2921359,82464,0,0,15.9849307054696
"2022-02-27",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1088550,864786,223730,34,0,0,0,13.9003570933744
"2022-02-27",35,"Ontario","Other vaccines","Janssen Jcovden",2810,2695,62,53,0,0,0,7.94093976232779
"2022-02-27",35,"Ontario","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",20266363,8678256,7516923,4051107,20077,0,0,16.8244730746034
"2022-02-27",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",963578,606600,356902,76,0,0,0,13.778408718412
"2022-02-27",35,"Ontario","Total","Total",31074508,12270796,11728542,6972629,102541,0,0,17.2518983625728
"2022-02-27",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",35,"Ontario","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-02-27",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",777937,504637,222756,50503,40,1,0,13.564400823018
"2022-02-27",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",86210,83051,3144,15,0,0,0,11.364541459204
"2022-02-27",46,"Manitoba","Other vaccines","Janssen Jcovden",1294,1293,1,0,0,0,0,7.16549347506085
"2022-02-27",46,"Manitoba","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1820484,838502,687172,294701,108,1,0,14.4146129577647
"2022-02-27",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",117299,74294,42984,21,0,0,0,11.672481509456
"2022-02-27",46,"Manitoba","Total","Total",2803224,1501777,956057,345240,148,2,0,14.8462807413314
"2022-02-27",46,"Manitoba","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",46,"Manitoba","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-02-27",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax",491792,172171,210749,106330,2542,0,0,13.1058111418568
"2022-02-27",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",47,"Saskatchewan","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",91789,74691,17041,57,0,0,0,11.4272477437208
"2022-02-27",47,"Saskatchewan","Other vaccines","Janssen Jcovden",1682,1682,0,0,0,0,0,7.42773884053289
"2022-02-27",47,"Saskatchewan","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1670947,651495,630545,371233,17674,0,0,14.3289010895401
"2022-02-27",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",102054,61424,40617,13,0,0,0,11.5332573639421
"2022-02-27",47,"Saskatchewan","Total","Total",2358264,961463,898952,477633,20216,0,0,14.6734363131
"2022-02-27",47,"Saskatchewan","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",47,"Saskatchewan","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-02-27",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax",1719408,634140,682920,399949,2399,0,0,14.3574906034975
"2022-02-27",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",48,"Alberta","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",311292,267758,42998,535,1,0,0,12.6484866574165
"2022-02-27",48,"Alberta","Other vaccines","Janssen Jcovden",6864,6815,34,15,0,0,0,8.8340456411678
"2022-02-27",48,"Alberta","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",6128471,2447367,2506866,1162495,11743,0,0,15.6284558477623
"2022-02-27",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",255053,167163,87866,23,1,0,0,12.4492266456814
"2022-02-27",48,"Alberta","Total","Total",8498229,3573559,3347480,1563046,14144,0,0,15.9553683468109
"2022-02-27",48,"Alberta","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",48,"Alberta","Unknown","Unknown",77141,50316,26796,29,0,0,0,11.2533901951213
"2022-02-27",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax",3475652,909326,1158303,1407577,446,0,0,15.0612926452808
"2022-02-27",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",59,"British Columbia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",388551,278264,110095,190,2,0,0,12.8701797143054
"2022-02-27",59,"British Columbia","Other vaccines","Janssen Jcovden",4528,4166,362,0,0,0,0,8.41803561988302
"2022-02-27",59,"British Columbia","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",6938977,2982548,2797609,1158428,392,0,0,15.7526649152775
"2022-02-27",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",287148,194439,92686,23,0,0,0,12.5677530412673
"2022-02-27",59,"British Columbia","Total","Total",11094856,4368743,4159055,2566218,840,0,0,16.2219921354453
"2022-02-27",59,"British Columbia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",59,"British Columbia","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-02-27",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax",82625,32937,32409,17279,0,0,0,11.322067577154
"2022-02-27",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",60,"Yukon","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2022-02-27",60,"Yukon","Other vaccines","Janssen Jcovden",20,20,0,0,0,0,0,2.99573227355399
"2022-02-27",60,"Yukon","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",7463,2631,2635,2197,0,0,0,8.91771275713139
"2022-02-27",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",3118,2056,1062,0,0,0,0,8.04494704961772
"2022-02-27",60,"Yukon","Total","Total",93226,37644,36106,19476,0,0,0,11.4427819317259
"2022-02-27",60,"Yukon","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",60,"Yukon","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-02-27",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax",84895,34167,33240,17488,0,0,0,11.3491704777501
"2022-02-27",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",61,"Northwest Territories","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2022-02-27",61,"Northwest Territories","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2022-02-27",61,"Northwest Territories","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",10101,4014,4314,1773,0,0,0,9.22038970782918
"2022-02-27",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",4265,2703,1562,0,0,0,0,8.35819745992578
"2022-02-27",61,"Northwest Territories","Total","Total",99261,40884,39116,19261,0,0,0,11.5055080236424
"2022-02-27",61,"Northwest Territories","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",61,"Northwest Territories","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-02-27",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax",59895,23945,22698,13252,0,0,0,11.0003483081654
"2022-02-27",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-02-27",62,"Nunavut","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2022-02-27",62,"Nunavut","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2022-02-27",62,"Nunavut","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-02-27",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",9242,4139,3792,1311,0,0,0,9.13151359143021
"2022-02-27",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",5791,3924,1867,0,0,0,0,8.66406026722579
"2022-02-27",62,"Nunavut","Total","Total",74928,32008,28357,14563,0,0,0,11.2242829314233
"2022-02-27",62,"Nunavut","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-02-27",62,"Nunavut","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-03-06",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax",22652159,6254558,8373817,7912584,111199,1,0,16.9357657254389
"2022-03-06",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-03-06",1,"Canada","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",2811663,2238223,572050,1386,4,0,0,14.8492866812031
"2022-03-06",1,"Canada","Other vaccines","Janssen Jcovden",18890,18310,493,87,0,0,0,9.84638796049556
"2022-03-06",1,"Canada","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-03-06",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",52107071,22103724,20321450,9609131,72765,1,0,17.7688112172842
"2022-03-06",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",2668743,1658345,1009901,496,1,0,0,14.7971181330048
"2022-03-06",1,"Canada","Total","Total",80342723,32325270,30306072,17527410,183969,2,0,18.2018120797739
"2022-03-06",1,"Canada","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-03-06",1,"Canada","Unknown","Unknown",84197,52110,28361,3726,0,0,0,11.340914570142
"2022-03-06",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax",490284,103392,192289,193305,1298,0,0,13.1027400940251
"2022-03-06",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-03-06",10,"Newfoundland and Labrador","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",28649,27814,830,5,0,0,0,10.2628738175198
"2022-03-06",10,"Newfoundland and Labrador","Other vaccines","Janssen Jcovden",211,186,10,15,0,0,0,5.35185813347607
"2022-03-06",10,"Newfoundland and Labrador","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-03-06",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",686219,330561,261976,93174,508,0,0,13.4389520977437
"2022-03-06",10,"Newfoundland and Labrador","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",48755,29064,19687,4,0,0,0,10.7945630352692
"2022-03-06",10,"Newfoundland and Labrador","Total","Total",1254118,491017,474792,286503,1806,0,0,14.0419430946316
"2022-03-06",10,"Newfoundland and Labrador","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-03-06",10,"Newfoundland and Labrador","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-03-06",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax",99116,29839,35774,33503,0,0,0,11.5040461603636
"2022-03-06",11,"Prince Edward Island","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-03-06",11,"Prince Edward Island","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5961,5307,654,0,0,0,0,8.69299353121993
"2022-03-06",11,"Prince Edward Island","Other vaccines","Janssen Jcovden",93,93,0,0,0,0,0,4.53259949315326
"2022-03-06",11,"Prince Edward Island","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-03-06",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",242859,101599,97352,43903,5,0,0,12.4002363070007
"2022-03-06",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",13307,8405,4902,0,0,0,0,9.49604549154374
"2022-03-06",11,"Prince Edward Island","Total","Total",361336,145243,138682,77406,5,0,0,12.7975635523602
"2022-03-06",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-03-06",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-03-06",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",682303,162864,308029,211410,0,0,0,13.4332291196867
"2022-03-06",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-03-06",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",61681,60302,1376,3,0,0,0,11.0297312208166
"2022-03-06",12,"Nova Scotia","Other vaccines","Janssen Jcovden",583,568,14,1,0,0,0,6.36818718635049
"2022-03-06",12,"Nova Scotia","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-03-06",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1425385,625570,508842,290973,0,0,0,14.1699525106327
"2022-03-06",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",72361,46905,25450,6,0,0,0,11.1894227592037
"2022-03-06",12,"Nova Scotia","Total","Total",2247313,896923,844410,505980,0,0,0,14.6252458383068
"2022-03-06",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-03-06",12,"Nova Scotia","Unknown","Unknown",5000,714,699,3587,0,0,0,8.51719319141624
"2022-03-06",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax",5398792,1396588,1632016,2352186,18002,0,0,15.5016857828054
"2022-03-06",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-03-06",24,"Quebec","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",697916,531841,165536,539,0,0,0,13.4558540306631
"2022-03-06",24,"Quebec","Other vaccines","Janssen Jcovden",191,191,0,0,0,0,0,5.25227342804663
"2022-03-06",24,"Quebec","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-03-06",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",11679868,4944765,4872404,1845593,17106,0,0,16.2733772339306
"2022-03-06",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",703543,422778,280452,313,0,0,0,13.4638842766253
"2022-03-06",24,"Quebec","Total","Total",18480475,7296259,6950472,4198636,35108,0,0,16.7322253273107
"2022-03-06",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-03-06",24,"Quebec","Unknown","Unknown",165,96,64,5,0,0,0,5.10594547390058
"2022-03-06",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",8767406,2118453,3632412,2930513,86028,0,0,15.9865515395247
"2022-03-06",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-03-06",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1088556,864782,223738,36,0,0,0,13.9003626052787
"2022-03-06",35,"Ontario","Other vaccines","Janssen Jcovden",2872,2750,66,56,0,0,0,7.96276393016811
"2022-03-06",35,"Ontario","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-03-06",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",20328801,8680042,7523380,4102430,22949,0,0,16.8275492069839
"2022-03-06",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",983788,609685,374010,93,0,0,0,13.7991657056678
"2022-03-06",35,"Ontario","Total","Total",31171423,12275712,11753606,7033128,108977,0,0,17.2550123035728
"2022-03-06",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2022-03-06",35,"Ontario","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2022-03-06",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",779469,505574,223058,50790,46,1,0,13.5663681976064
"2022-03-06",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",0,0,0,0,0,0,0,-Inf
"2022-03-06",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",86218,83056,3145,17,0,0,0,11.3646342515579
"2022-03-06",46,"Manitoba","Other vaccines","Janssen Jcovden",1302,1301,1,0,0,0,0,7.17165682276851
"2022-03-06",46,"Manitoba","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2022-03-06",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1824325,839434,688216,296514,160,1,0,14.4167206135688
"2022-03-06",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",119837,74426,45404,7,0,0,0,11.6938877650599
